POSTCODE,DATE,INDEX
2103,2020-01-26,-0.5851825652725913
2103,2020-01-27,-0.5851825652725913
2103,2020-01-28,-0.5851825652725913
2103,2020-01-29,-0.5851825652725913
2103,2020-01-30,-0.5851825652725913
2103,2020-01-31,-0.5851825652725913
2103,2020-02-01,-0.5851825652725913
2103,2020-02-02,-0.5851825652725913
2103,2020-02-03,-0.5851825652725913
2103,2020-02-04,-0.5851825652725913
2103,2020-02-05,-0.5851825652725913
2103,2020-02-06,-0.5851825652725913
2103,2020-02-07,-0.5851825652725913
2103,2020-02-08,-0.5851825652725913
2103,2020-02-09,-0.5851825652725913
2103,2020-02-10,-0.5851825652725913
2103,2020-02-11,-0.5851825652725913
2103,2020-02-12,-0.5851825652725913
2103,2020-02-13,-0.5851825652725913
2103,2020-02-14,-0.5851825652725913
2103,2020-02-15,-0.5851825652725913
2103,2020-02-16,-0.5851825652725913
2103,2020-02-17,-0.5851825652725913
2103,2020-02-18,-0.5851825652725913
2103,2020-02-19,-0.5851825652725913
2103,2020-02-20,-0.5851825652725913
2103,2020-02-21,-0.5851825652725913
2103,2020-02-22,-0.5851825652725913
2103,2020-02-23,-0.5851825652725913
2103,2020-02-24,-0.5851825652725913
2103,2020-02-25,-0.5851825652725913
2103,2020-02-26,-0.5851825652725913
2103,2020-02-27,-0.5851825652725913
2103,2020-02-28,-0.5851825652725913
2103,2020-02-29,-0.5851825652725913
2103,2020-03-01,-0.5851825652725913
2103,2020-03-02,-0.5851825652725913
2103,2020-03-03,-0.5851825652725913
2103,2020-03-04,-0.5851825652725913
2103,2020-03-05,-0.5851825652725913
2103,2020-03-06,-0.5851825652725913
2103,2020-03-07,-0.5851825652725913
2103,2020-03-08,-0.5851825652725913
2103,2020-03-09,-0.5851825652725913
2103,2020-03-10,-0.5851825652725913
2103,2020-03-11,-0.5851825652725913
2103,2020-03-12,-0.5851825652725913
2103,2020-03-13,-0.5851825652725913
2103,2020-03-14,-0.5851825652725913
2103,2020-03-15,-0.5851825652725913
2103,2020-03-16,-0.5851825652725913
2103,2020-03-17,-0.5851825652725913
2103,2020-03-18,-0.5851825652725913
2103,2020-03-19,-0.5851825652725913
2103,2020-03-20,-0.5851825652725913
2103,2020-03-21,-0.5851825652725913
2103,2020-03-22,-0.5851825652725913
2103,2020-03-23,-0.554879534969561
2103,2020-03-24,-0.5851825652725913
2103,2020-03-25,-0.5851825652725913
2103,2020-03-26,-0.554879534969561
2103,2020-03-27,0.20398178657926047
2103,2020-03-28,-0.10141173193925802
2103,2020-03-29,-0.11837722015474607
2103,2020-03-30,-0.19531219490222085
2103,2020-03-31,-0.24130756527259145
2103,2020-04-01,-0.024536731939257997
2103,2020-04-02,-0.21033920107506043
2103,2020-04-03,-0.41617253440839397
2103,2020-04-04,-0.6420367319392581
2103,2020-04-05,-0.42923256176529634
2103,2020-04-06,-0.343082256630616
2103,2020-04-07,-0.20176763471703585
2103,2020-04-08,-0.06589475663061607
2103,2020-04-09,-0.1151067550874061
2103,2020-04-10,-0.1647334911985172
2103,2020-04-11,-0.21477496496394943
2103,2020-04-12,-0.2652311763837025
2103,2020-04-13,-0.3161021254577765
2103,2020-04-14,-0.36738781218617156
2103,2020-04-15,-0.4190882365688877
2103,2020-04-16,-0.47120339860592475
2103,2020-04-17,-0.2502311763837024
2103,2020-04-18,-0.04870339860592478
2103,2020-04-19,-0.08881004188823761
2103,2020-04-20,-0.1295414300685097
2103,2020-04-21,-0.17089756314674098
2103,2020-04-22,-0.21287844112293142
2103,2020-04-23,-0.25548406399708123
2103,2020-04-24,-0.2286604705460289
2103,2020-04-25,-0.20208597526940253
2103,2020-04-26,-0.17576057816720225
2103,2020-04-27,-0.14968427923942806
2103,2020-04-28,-0.12385707848607998
2103,2020-04-29,-0.09827897590715785
2103,2020-04-30,-0.07294997150266148
2103,2020-05-01,-0.047870065272591314
2103,2020-05-02,-0.024159931527735337
2103,2020-05-03,-0.000575826589463771
2103,2020-05-04,0.022882249542223496
2103,2020-05-05,0.04621429686732635
2103,2020-05-06,0.0694203153858448
2103,2020-05-07,0.09250030509777905
2103,2020-05-08,0.11545426600312879
2103,2020-05-09,0.13828219810189424
2103,2020-05-10,0.16098410139407532
2103,2020-05-11,0.18476014306074195
2103,2020-05-12,0.21212993472740865
2104,2020-01-22,0.48355679783505184
2104,2020-01-23,0.48355679783505184
2104,2020-01-24,0.48355679783505184
2104,2020-01-25,0.48355679783505184
2104,2020-01-26,0.48355679783505184
2104,2020-01-27,0.48355679783505184
2104,2020-01-28,0.48355679783505184
2104,2020-01-29,0.48355679783505184
2104,2020-01-30,0.48355679783505184
2104,2020-01-31,0.48355679783505184
2104,2020-02-01,0.48355679783505184
2104,2020-02-02,0.48355679783505184
2104,2020-02-03,0.48355679783505184
2104,2020-02-04,0.48355679783505184
2104,2020-02-05,0.48355679783505184
2104,2020-02-06,0.48355679783505184
2104,2020-02-07,0.48355679783505184
2104,2020-02-08,0.48355679783505184
2104,2020-02-09,0.48355679783505184
2104,2020-02-10,0.48355679783505184
2104,2020-02-11,0.48355679783505184
2104,2020-02-12,0.48355679783505184
2104,2020-02-13,0.48355679783505184
2104,2020-02-14,0.48355679783505184
2104,2020-02-15,0.48355679783505184
2104,2020-02-16,0.48355679783505184
2104,2020-02-17,0.48355679783505184
2104,2020-02-18,0.48355679783505184
2104,2020-02-19,0.48355679783505184
2104,2020-02-20,0.48355679783505184
2104,2020-02-21,0.48355679783505184
2104,2020-02-22,0.48355679783505184
2104,2020-02-23,0.48355679783505184
2104,2020-02-24,0.48355679783505184
2104,2020-02-25,0.48355679783505184
2104,2020-02-26,0.48355679783505184
2104,2020-02-27,0.48355679783505184
2104,2020-02-28,0.48355679783505184
2104,2020-02-29,0.48355679783505184
2104,2020-03-01,0.48355679783505184
2104,2020-03-02,0.48355679783505184
2104,2020-03-03,0.48355679783505184
2104,2020-03-04,0.48355679783505184
2104,2020-03-05,0.48355679783505184
2104,2020-03-06,0.48355679783505184
2104,2020-03-07,0.48355679783505184
2104,2020-03-08,0.48355679783505184
2104,2020-03-09,0.48355679783505184
2104,2020-03-10,0.48355679783505184
2104,2020-03-11,0.48355679783505184
2104,2020-03-12,0.48355679783505184
2104,2020-03-13,0.48355679783505184
2104,2020-03-14,0.48355679783505184
2104,2020-03-15,0.48355679783505184
2104,2020-03-16,0.5138598281380822
2104,2020-03-17,0.48355679783505184
2104,2020-03-18,0.48355679783505184
2104,2020-03-19,0.48355679783505184
2104,2020-03-20,0.48355679783505184
2104,2020-03-21,0.48355679783505184
2104,2020-03-22,0.48355679783505184
2104,2020-03-23,0.3280099228350518
2104,2020-03-24,0.15124429783505192
2104,2020-03-25,-0.0467400771649483
2104,2020-03-26,-0.26594320216494804
2104,2020-03-27,0.4884645737529888
2104,2020-03-28,0.2345992015227776
2104,2020-03-29,-0.07699765218891494
2104,2020-03-30,0.23182641246673932
2104,2020-03-31,0.2912705168049332
2104,2020-04-01,0.3502256755648959
2104,2020-04-02,0.23819933761690107
2104,2020-04-03,0.11585696048923036
2104,2020-04-04,0.013501574484914534
2104,2020-04-05,0.6206711911466131
2104,2020-04-06,0.5088968083298006
2104,2020-04-07,0.39583298792725385
2104,2020-04-08,0.2814797299389734
2104,2020-04-09,0.29017618688553526
2104,2020-04-10,0.29838342486776226
2104,2020-04-11,0.30610144388565463
2104,2020-04-12,0.3133302439392124
2104,2020-04-13,0.3200698250284355
2104,2020-04-14,0.3263201871533238
2104,2020-04-15,0.2911344523625411
2104,2020-04-16,0.2550654710439807
2104,2020-04-17,0.2181132431976424
2104,2020-04-18,0.18027776882352656
2104,2020-04-19,-0.07434192140707094
2104,2020-04-20,-0.09846338391776097
2104,2020-04-21,-0.12269082154419161
2104,2020-04-22,-0.14702423428636333
2104,2020-04-23,-0.17146362214427566
2104,2020-04-24,0.3032135626251269
2104,2020-04-25,0.20003195109823327
2104,2020-04-26,0.08961654327504312
2104,2020-04-27,0.10674635150123582
2104,2020-04-28,0.12452214738174952
2104,2020-04-29,0.142943930916584
2104,2020-04-30,0.1620117021057398
2104,2020-05-01,0.1817254609492163
2104,2020-05-02,0.246116749679444
2104,2020-05-03,0.3124801976437356
2104,2020-05-04,0.3808158048420912
2104,2020-05-05,0.4511235712745107
2104,2020-05-06,0.5234034969409945
2104,2020-05-07,0.5976555818415419
2104,2020-05-08,0.6738798259761535
2104,2020-05-09,0.7305464926428201
2104,2020-05-10,0.8560673259761534
2104,2020-05-11,0.8798433676428201
2104,2020-05-12,0.9072131593094868
2105,2020-01-22,
2105,2020-01-23,
2105,2020-01-24,
2105,2020-01-25,
2105,2020-01-26,
2105,2020-01-27,
2105,2020-01-28,
2105,2020-01-29,
2105,2020-01-30,
2105,2020-01-31,
2105,2020-02-01,
2105,2020-02-02,
2105,2020-02-03,
2105,2020-02-04,
2105,2020-02-05,
2105,2020-02-06,
2105,2020-02-07,
2105,2020-02-08,
2105,2020-02-09,
2105,2020-02-10,
2105,2020-02-11,
2105,2020-02-12,
2105,2020-02-13,
2105,2020-02-14,
2105,2020-02-15,
2105,2020-02-16,
2105,2020-02-17,
2105,2020-02-18,
2105,2020-02-19,
2105,2020-02-20,
2105,2020-02-21,
2105,2020-02-22,
2105,2020-02-23,
2105,2020-02-24,
2105,2020-02-25,
2105,2020-02-26,
2105,2020-02-27,
2105,2020-02-28,
2105,2020-02-29,
2105,2020-03-01,
2105,2020-03-02,
2105,2020-03-03,
2105,2020-03-04,
2105,2020-03-05,
2105,2020-03-06,
2105,2020-03-07,
2105,2020-03-08,
2105,2020-03-09,
2105,2020-03-10,
2105,2020-03-11,
2105,2020-03-12,
2105,2020-03-13,
2105,2020-03-14,
2105,2020-03-15,
2105,2020-03-16,
2105,2020-03-17,
2105,2020-03-18,
2105,2020-03-19,
2105,2020-03-20,
2105,2020-03-21,
2105,2020-03-22,
2105,2020-03-23,
2105,2020-03-24,
2105,2020-03-25,
2105,2020-03-26,
2105,2020-03-27,
2105,2020-03-28,
2105,2020-03-29,
2105,2020-03-30,
2105,2020-03-31,
2105,2020-04-01,
2105,2020-04-02,
2105,2020-04-03,
2105,2020-04-04,
2105,2020-04-05,
2105,2020-04-06,
2105,2020-04-07,
2105,2020-04-08,
2105,2020-04-09,
2105,2020-04-10,
2105,2020-04-11,
2105,2020-04-12,
2105,2020-04-13,
2105,2020-04-14,
2105,2020-04-15,
2105,2020-04-16,
2105,2020-04-17,
2105,2020-04-18,
2105,2020-04-19,
2105,2020-04-20,
2105,2020-04-21,
2105,2020-04-22,
2105,2020-04-23,
2105,2020-04-24,
2105,2020-04-25,
2105,2020-04-26,
2105,2020-04-27,
2105,2020-04-28,
2105,2020-04-29,
2105,2020-04-30,
2105,2020-05-01,
2105,2020-05-02,
2105,2020-05-03,
2105,2020-05-04,
2105,2020-05-05,
2105,2020-05-06,
2105,2020-05-07,
2105,2020-05-08,
2105,2020-05-09,
2105,2020-05-10,
2105,2020-05-11,
2105,2020-05-12,
2106,2020-01-22,-0.2529915084687678
2106,2020-01-23,-0.2529915084687678
2106,2020-01-24,-0.2529915084687678
2106,2020-01-25,-0.2529915084687678
2106,2020-01-26,-0.2529915084687678
2106,2020-01-27,-0.2529915084687678
2106,2020-01-28,-0.2529915084687678
2106,2020-01-29,-0.2529915084687678
2106,2020-01-30,-0.2529915084687678
2106,2020-01-31,-0.2529915084687678
2106,2020-02-01,-0.2529915084687678
2106,2020-02-02,-0.2529915084687678
2106,2020-02-03,-0.2529915084687678
2106,2020-02-04,-0.2529915084687678
2106,2020-02-05,-0.2529915084687678
2106,2020-02-06,-0.2529915084687678
2106,2020-02-07,-0.2529915084687678
2106,2020-02-08,-0.2529915084687678
2106,2020-02-09,-0.2529915084687678
2106,2020-02-10,-0.2529915084687678
2106,2020-02-11,-0.2529915084687678
2106,2020-02-12,-0.2529915084687678
2106,2020-02-13,-0.2529915084687678
2106,2020-02-14,-0.2529915084687678
2106,2020-02-15,-0.2529915084687678
2106,2020-02-16,-0.2529915084687678
2106,2020-02-17,-0.2529915084687678
2106,2020-02-18,-0.2529915084687678
2106,2020-02-19,-0.2529915084687678
2106,2020-02-20,-0.2529915084687678
2106,2020-02-21,-0.2529915084687678
2106,2020-02-22,-0.2529915084687678
2106,2020-02-23,-0.2529915084687678
2106,2020-02-24,-0.2529915084687678
2106,2020-02-25,-0.2529915084687678
2106,2020-02-26,-0.2529915084687678
2106,2020-02-27,-0.2529915084687678
2106,2020-02-28,-0.2529915084687678
2106,2020-02-29,-0.2529915084687678
2106,2020-03-01,-0.2529915084687678
2106,2020-03-02,-0.2529915084687678
2106,2020-03-03,-0.2529915084687678
2106,2020-03-04,-0.2529915084687678
2106,2020-03-05,-0.2529915084687678
2106,2020-03-06,-0.2529915084687678
2106,2020-03-07,-0.2529915084687678
2106,2020-03-08,-0.2529915084687678
2106,2020-03-09,-0.2529915084687678
2106,2020-03-10,-0.2529915084687678
2106,2020-03-11,-0.2529915084687678
2106,2020-03-12,-0.2529915084687678
2106,2020-03-13,-0.2529915084687678
2106,2020-03-14,-0.2529915084687678
2106,2020-03-15,-0.2529915084687678
2106,2020-03-16,-0.2529915084687678
2106,2020-03-17,-0.1695192862465456
2106,2020-03-18,-0.08993595291321227
2106,2020-03-19,-0.01424150846876776
2106,2020-03-20,0.08786707738981803
2106,2020-03-21,0.12548071375345438
2106,2020-03-22,0.2198115218342625
2106,2020-03-23,0.08481152183426238
2106,2020-03-24,-0.0954915084687678
2106,2020-03-25,-0.26049150846876784
2106,2020-03-26,-0.4404915084687677
2106,2020-03-27,-0.4360161998267926
2106,2020-03-28,-0.4309236072342
2106,2020-03-29,-0.42521373069099
2106,2020-03-30,-0.13444559010142093
2106,2020-03-31,-0.21259919245145192
2106,2020-04-01,-0.35758334520346174
2106,2020-04-02,-0.39566052235531407
2106,2020-04-03,-0.4039474032233638
2106,2020-04-04,-0.4733530787167015
2106,2020-04-05,0.16411956824802715
2106,2020-04-06,0.03873064496482215
2106,2020-04-07,-0.09665827831838286
2106,2020-04-08,-0.10288088924331124
2106,2020-04-09,-0.10862801830882912
2106,2020-04-10,-0.11389966551493663
2106,2020-04-11,-0.11869583086163366
2106,2020-04-12,-0.1230165143489203
2106,2020-04-13,-0.12686171597679646
2106,2020-04-14,-0.13023143574526214
2106,2020-04-15,-0.1841293269517184
2106,2020-04-16,-0.24184446352854488
2106,2020-04-17,-0.3033768454757418
2106,2020-04-18,-0.3687264727933091
2106,2020-04-19,-0.4378933454812468
2106,2020-04-20,-0.4434147682270546
2106,2020-04-21,-0.4490421660886035
2106,2020-04-22,-0.45477553906589296
2106,2020-04-23,-0.4606148871589233
2106,2020-04-24,0.03266233737536128
2106,2020-04-25,-0.051919234386650304
2106,2020-04-26,-0.14373460244495845
2106,2020-04-27,-0.10572512482425417
2106,2020-04-28,-0.06790391880848806
2106,2020-04-29,-0.030270984397660128
2106,2020-04-30,0.0071736784082293
2106,2020-05-01,0.0444300696091805
2106,2020-05-02,0.057572735690454346
2106,2020-05-03,0.0745677575288457
2106,2020-05-04,0.09541513512435473
2106,2020-05-05,0.12011486847698138
2106,2020-05-06,0.14866695758672577
2106,2020-05-07,0.18107140245358777
2106,2020-05-08,0.21732820307756756
2106,2020-05-09,0.2739948697442342
2106,2020-05-10,0.2739948697442342
2106,2020-05-11,0.2739948697442342
2106,2020-05-12,0.2739948697442342
2107,2020-01-22,-0.23608237285525863
2107,2020-01-23,-0.23608237285525863
2107,2020-01-24,-0.23608237285525863
2107,2020-01-25,-0.23608237285525863
2107,2020-01-26,-0.23608237285525863
2107,2020-01-27,-0.23608237285525863
2107,2020-01-28,-0.23608237285525863
2107,2020-01-29,-0.23608237285525863
2107,2020-01-30,-0.23608237285525863
2107,2020-01-31,-0.23608237285525863
2107,2020-02-01,-0.23608237285525863
2107,2020-02-02,-0.23608237285525863
2107,2020-02-03,-0.23608237285525863
2107,2020-02-04,-0.23608237285525863
2107,2020-02-05,-0.23608237285525863
2107,2020-02-06,-0.23608237285525863
2107,2020-02-07,-0.23608237285525863
2107,2020-02-08,-0.23608237285525863
2107,2020-02-09,-0.23608237285525863
2107,2020-02-10,-0.23608237285525863
2107,2020-02-11,-0.23608237285525863
2107,2020-02-12,-0.23608237285525863
2107,2020-02-13,-0.23608237285525863
2107,2020-02-14,-0.23608237285525863
2107,2020-02-15,-0.23608237285525863
2107,2020-02-16,-0.23608237285525863
2107,2020-02-17,-0.23608237285525863
2107,2020-02-18,-0.23608237285525863
2107,2020-02-19,-0.23608237285525863
2107,2020-02-20,-0.23608237285525863
2107,2020-02-21,-0.23608237285525863
2107,2020-02-22,-0.23608237285525863
2107,2020-02-23,-0.23608237285525863
2107,2020-02-24,-0.23608237285525863
2107,2020-02-25,-0.23608237285525863
2107,2020-02-26,-0.23608237285525863
2107,2020-02-27,-0.23608237285525863
2107,2020-02-28,-0.23608237285525863
2107,2020-02-29,-0.23608237285525863
2107,2020-03-01,-0.23608237285525863
2107,2020-03-02,-0.23608237285525863
2107,2020-03-03,-0.23608237285525863
2107,2020-03-04,-0.23608237285525863
2107,2020-03-05,-0.23608237285525863
2107,2020-03-06,-0.23608237285525863
2107,2020-03-07,-0.23608237285525863
2107,2020-03-08,-0.23608237285525863
2107,2020-03-09,-0.23608237285525863
2107,2020-03-10,-0.23608237285525863
2107,2020-03-11,-0.23608237285525863
2107,2020-03-12,-0.23608237285525863
2107,2020-03-13,-0.23608237285525863
2107,2020-03-14,-0.23608237285525863
2107,2020-03-15,-0.23608237285525863
2107,2020-03-16,-0.17825383893652597
2107,2020-03-17,-0.12231300302054798
2107,2020-03-18,-0.0682598651073249
2107,2020-03-19,-0.0160944251968565
2107,2020-03-20,-0.26445380019685655
2107,2020-03-21,-0.5230830615604932
2107,2020-03-22,0.0012362680997456965
2107,2020-03-23,0.03001163868485307
2107,2020-03-24,-0.12395209260739898
2107,2020-03-25,-0.23660970717686763
2107,2020-03-26,-0.3382642353265832
2107,2020-03-27,0.12382706636452523
2107,2020-03-28,-0.053463576388810774
2107,2020-03-29,-0.23720118883911662
2107,2020-03-30,-0.5182948618954827
2107,2020-03-31,-0.8058355046488187
2107,2020-04-01,-0.2233212807774521
2107,2020-04-02,-0.20956270490392065
2107,2020-04-03,-0.13761675464881878
2107,2020-04-04,-0.10458550464881872
2107,2020-04-05,-0.07199175464881874
2107,2020-04-06,-0.03983550464881874
2107,2020-04-07,-0.008116754648818614
2107,2020-04-08,0.023164495351181313
2107,2020-04-09,0.12103520686080876
2107,2020-04-10,0.1554404285109035
2107,2020-04-11,0.03311265314439121
2107,2020-04-12,-0.10010432457551627
2107,2020-04-13,-0.24421050464881872
2107,2020-04-14,-0.15415446126038873
2107,2020-04-15,-0.06828178564055404
2107,2020-04-16,-0.06793450110690596
2107,2020-04-17,-0.06756265931233701
2107,2020-04-18,-0.06716626025684697
2107,2020-04-19,-0.06674530394043615
2107,2020-04-20,-0.06629979036310435
2107,2020-04-21,-0.15174621893453294
2107,2020-04-22,-0.2318355046488188
2107,2020-04-23,-0.26101496893453296
2107,2020-04-24,-0.29041050464881873
2107,2020-04-25,-0.320022111791676
2107,2020-04-26,-0.3498497903631043
2107,2020-04-27,-0.3798935403631044
2107,2020-04-28,-0.1785817924046234
2107,2020-04-29,0.005639977444845179
2107,2020-04-30,0.0383462446624761
2107,2020-05-01,0.07036945402886735
2107,2020-05-02,0.10170960554401881
2107,2020-05-03,0.1323666992079306
2107,2020-05-04,0.1623407350206028
2107,2020-05-05,0.19163171298203524
2107,2020-05-06,0.2202396330922281
2107,2020-05-07,0.24816449535118124
2107,2020-05-08,0.24816449535118124
2107,2020-05-09,0.24816449535118124
2107,2020-05-10,0.24816449535118124
2107,2020-05-11,0.24816449535118124
2107,2020-05-12,0.24816449535118124
2108,2020-01-22,
2108,2020-01-23,
2108,2020-01-24,
2108,2020-01-25,
2108,2020-01-26,
2108,2020-01-27,
2108,2020-01-28,
2108,2020-01-29,
2108,2020-01-30,
2108,2020-01-31,
2108,2020-02-01,
2108,2020-02-02,
2108,2020-02-03,
2108,2020-02-04,
2108,2020-02-05,
2108,2020-02-06,
2108,2020-02-07,
2108,2020-02-08,
2108,2020-02-09,
2108,2020-02-10,
2108,2020-02-11,
2108,2020-02-12,
2108,2020-02-13,
2108,2020-02-14,
2108,2020-02-15,
2108,2020-02-16,
2108,2020-02-17,
2108,2020-02-18,
2108,2020-02-19,
2108,2020-02-20,
2108,2020-02-21,
2108,2020-02-22,
2108,2020-02-23,
2108,2020-02-24,
2108,2020-02-25,
2108,2020-02-26,
2108,2020-02-27,
2108,2020-02-28,
2108,2020-02-29,
2108,2020-03-01,
2108,2020-03-02,
2108,2020-03-03,
2108,2020-03-04,
2108,2020-03-05,
2108,2020-03-06,
2108,2020-03-07,
2108,2020-03-08,
2108,2020-03-09,
2108,2020-03-10,
2108,2020-03-11,
2108,2020-03-12,
2108,2020-03-13,
2108,2020-03-14,
2108,2020-03-15,
2108,2020-03-16,
2108,2020-03-17,
2108,2020-03-18,
2108,2020-03-19,
2108,2020-03-20,
2108,2020-03-21,
2108,2020-03-22,
2108,2020-03-23,
2108,2020-03-24,
2108,2020-03-25,
2108,2020-03-26,
2108,2020-03-27,
2108,2020-03-28,
2108,2020-03-29,
2108,2020-03-30,
2108,2020-03-31,
2108,2020-04-01,
2108,2020-04-02,
2108,2020-04-03,
2108,2020-04-04,
2108,2020-04-05,
2108,2020-04-06,
2108,2020-04-07,
2108,2020-04-08,
2108,2020-04-09,
2108,2020-04-10,
2108,2020-04-11,
2108,2020-04-12,
2108,2020-04-13,
2108,2020-04-14,
2108,2020-04-15,
2108,2020-04-16,
